p,0,1,2,3,4,5,6,7,8,9,10
0.45600000,0.00226981,0.00190263,0.00159485,0.00133686,0.00112061,0.00093933,0.00078738,0.00066001,0.00055324,0.00046375,0.00038873
0.45610000,0.00226564,0.00189990,0.00159321,0.00133602,0.00112035,0.00093950,0.00078784,0.00066066,0.00055401,0.00046458,0.00038958
0.45620000,0.00226148,0.00189718,0.00159156,0.00133518,0.00112010,0.00093966,0.00078829,0.00066131,0.00055478,0.00046541,0.00039044
0.45630000,0.00225732,0.00189446,0.00158992,0.00133434,0.00111984,0.00093983,0.00078875,0.00066196,0.00055555,0.00046624,0.00039130
0.45640000,0.00225317,0.00189174,0.00158828,0.00133350,0.00111959,0.00093999,0.00078921,0.00066261,0.00055632,0.00046708,0.00039215
0.45650000,0.00224903,0.00188902,0.00158664,0.00133266,0.00111934,0.00094016,0.00078966,0.00066326,0.00055709,0.00046791,0.00039301
0.45660000,0.00224490,0.00188631,0.00158500,0.00133182,0.00111908,0.00094032,0.00079012,0.00066391,0.00055786,0.00046875,0.00039388
0.45670000,0.00224077,0.00188360,0.00158336,0.00133098,0.00111883,0.00094049,0.00079058,0.00066456,0.00055863,0.00046959,0.00039474
0.45680000,0.00223665,0.00188089,0.00158172,0.00133014,0.00111857,0.00094065,0.00079103,0.00066521,0.00055941,0.00047043,0.00039560
0.45690000,0.00223253,0.00187819,0.00158009,0.00132930,0.00111831,0.00094082,0.00079149,0.00066587,0.00056018,0.00047127,0.00039647
0.45700000,0.00222843,0.00187549,0.00157845,0.00132846,0.00111806,0.00094098,0.00079195,0.00066652,0.00056096,0.00047211,0.00039734
0.45710000,0.00222433,0.00187279,0.00157682,0.00132762,0.00111780,0.00094114,0.00079240,0.00066717,0.00056173,0.00047296,0.00039821
0.45720000,0.00222023,0.00187010,0.00157518,0.00132678,0.00111754,0.00094130,0.00079286,0.00066783,0.00056251,0.00047380,0.00039908
0.45730000,0.00221615,0.00186741,0.00157355,0.00132594,0.00111728,0.00094147,0.00079332,0.00066848,0.00056329,0.00047465,0.00039996
0.45740000,0.00221207,0.00186472,0.00157192,0.00132509,0.00111703,0.00094163,0.00079377,0.00066913,0.00056406,0.00047549,0.00040083
0.45750000,0.00220799,0.00186204,0.00157029,0.00132425,0.00111677,0.00094179,0.00079423,0.00066979,0.00056484,0.00047634,0.00040171
0.45760000,0.00220392,0.00185936,0.00156866,0.00132341,0.00111651,0.00094195,0.00079468,0.00067044,0.00056562,0.00047719,0.00040259
0.45770000,0.00219987,0.00185668,0.00156703,0.00132257,0.00111625,0.00094211,0.00079514,0.00067110,0.00056640,0.00047804,0.00040347
0.45780000,0.00219581,0.00185401,0.00156541,0.00132173,0.00111599,0.00094227,0.00079560,0.00067175,0.00056719,0.00047890,0.00040435
0.45790000,0.00219177,0.00185134,0.00156378,0.00132089,0.00111573,0.00094243,0.00079605,0.00067241,0.00056797,0.00047975,0.00040523
0.45800000,0.00218773,0.00184867,0.00156216,0.00132005,0.00111547,0.00094259,0.00079651,0.00067306,0.00056875,0.00048061,0.00040612
0.45810000,0.00218369,0.00184600,0.00156054,0.00131921,0.00111521,0.00094275,0.00079696,0.00067372,0.00056954,0.00048146,0.00040701
0.45820000,0.00217967,0.00184334,0.00155891,0.00131837,0.00111495,0.00094291,0.00079742,0.00067438,0.00057032,0.00048232,0.00040790
0.45830000,0.00217565,0.00184068,0.00155729,0.00131753,0.00111469,0.00094307,0.00079787,0.00067503,0.00057111,0.00048318,0.00040879
0.45840000,0.00217163,0.00183803,0.00155567,0.00131669,0.00111442,0.00094323,0.00079833,0.00067569,0.00057189,0.00048404,0.00040968
0.45850000,0.00216763,0.00183538,0.00155405,0.00131585,0.00111416,0.00094339,0.00079878,0.00067635,0.00057268,0.00048490,0.00041058
0.45860000,0.00216363,0.00183273,0.00155244,0.00131501,0.00111390,0.00094354,0.00079924,0.00067701,0.00057347,0.00048576,0.00041147
0.45870000,0.00215963,0.00183008,0.00155082,0.00131417,0.00111364,0.00094370,0.00079970,0.00067767,0.00057426,0.00048663,0.00041237
0.45880000,0.00215565,0.00182744,0.00154921,0.00131333,0.00111337,0.00094386,0.00080015,0.00067832,0.00057505,0.00048749,0.00041327
0.45890000,0.00215167,0.00182480,0.00154759,0.00131249,0.00111311,0.00094401,0.00080061,0.00067898,0.00057584,0.00048836,0.00041417
0.45900000,0.00214770,0.00182217,0.00154598,0.00131165,0.00111284,0.00094417,0.00080106,0.00067964,0.00057663,0.00048923,0.00041508
0.45910000,0.00214373,0.00181953,0.00154437,0.00131081,0.00111258,0.00094432,0.00080152,0.00068030,0.00057742,0.00049010,0.00041598
0.45920000,0.00213977,0.00181690,0.00154276,0.00130997,0.00111231,0.00094448,0.00080197,0.00068096,0.00057821,0.00049097,0.00041689
0.45930000,0.00213582,0.00181428,0.00154115,0.00130913,0.00111205,0.00094464,0.00080242,0.00068162,0.00057901,0.00049184,0.00041780
0.45940000,0.00213187,0.00181165,0.00153954,0.00130829,0.00111178,0.00094479,0.00080288,0.00068228,0.00057980,0.00049271,0.00041871
0.45950000,0.00212793,0.00180903,0.00153793,0.00130745,0.00111152,0.00094494,0.00080333,0.00068294,0.00058060,0.00049359,0.00041962
0.45960000,0.00212399,0.00180642,0.00153632,0.00130661,0.00111125,0.00094510,0.00080379,0.00068361,0.00058139,0.00049446,0.00042053
0.45970000,0.00212007,0.00180380,0.00153472,0.00130577,0.00111098,0.00094525,0.00080424,0.00068427,0.00058219,0.00049534,0.00042145
0.45980000,0.00211615,0.00180119,0.00153311,0.00130494,0.00111072,0.00094540,0.00080470,0.00068493,0.00058299,0.00049622,0.00042237
0.45990000,0.00211223,0.00179859,0.00153151,0.00130410,0.00111045,0.00094556,0.00080515,0.00068559,0.00058379,0.00049710,0.00042329
0.46000000,0.00210833,0.00179598,0.00152991,0.00130326,0.00111018,0.00094571,0.00080560,0.00068626,0.00058459,0.00049798,0.00042421
0.46010000,0.00210442,0.00179338,0.00152831,0.00130242,0.00110991,0.00094586,0.00080606,0.00068692,0.00058539,0.00049887,0.00042513
0.46020000,0.00210053,0.00179078,0.00152671,0.00130158,0.00110964,0.00094601,0.00080651,0.00068758,0.00058619,0.00049975,0.00042606
0.46030000,0.00209664,0.00178819,0.00152511,0.00130074,0.00110938,0.00094617,0.00080697,0.00068825,0.00058699,0.00050063,0.00042698
0.46040000,0.00209276,0.00178559,0.00152351,0.00129990,0.00110911,0.00094632,0.00080742,0.00068891,0.00058780,0.00050152,0.00042791
0.46050000,0.00208888,0.00178301,0.00152192,0.00129906,0.00110884,0.00094647,0.00080787,0.00068958,0.00058860,0.00050241,0.00042884
0.46060000,0.00208502,0.00178042,0.00152032,0.00129822,0.00110857,0.00094662,0.00080833,0.00069024,0.00058940,0.00050330,0.00042977
0.46070000,0.00208115,0.00177784,0.00151873,0.00129738,0.00110829,0.00094677,0.00080878,0.00069091,0.00059021,0.00050419,0.00043071
0.46080000,0.00207730,0.00177526,0.00151713,0.00129654,0.00110802,0.00094692,0.00080923,0.00069157,0.00059102,0.00050508,0.00043164
0.46090000,0.00207345,0.00177268,0.00151554,0.00129570,0.00110775,0.00094707,0.00080969,0.00069224,0.00059182,0.00050598,0.00043258
0.46100000,0.00206961,0.00177011,0.00151395,0.00129486,0.00110748,0.00094721,0.00081014,0.00069290,0.00059263,0.00050687,0.00043352
0.46110000,0.00206577,0.00176754,0.00151236,0.00129402,0.00110721,0.00094736,0.00081059,0.00069357,0.00059344,0.00050777,0.00043446
0.46120000,0.00206194,0.00176497,0.00151077,0.00129319,0.00110694,0.00094751,0.00081105,0.00069424,0.00059425,0.00050866,0.00043540
0.46130000,0.00205812,0.00176241,0.00150919,0.00129235,0.00110666,0.00094766,0.00081150,0.00069490,0.00059506,0.00050956,0.00043635
0.46140000,0.00205430,0.00175985,0.00150760,0.00129151,0.00110639,0.00094781,0.00081195,0.00069557,0.00059587,0.00051046,0.00043730
0.46150000,0.00205049,0.00175729,0.00150601,0.00129067,0.00110612,0.00094795,0.00081241,0.00069624,0.00059668,0.00051137,0.00043825
0.46160000,0.00204668,0.00175473,0.00150443,0.00128983,0.00110584,0.00094810,0.00081286,0.00069691,0.00059750,0.00051227,0.00043920
0.46170000,0.00204288,0.00175218,0.00150285,0.00128899,0.00110557,0.00094825,0.00081331,0.00069758,0.00059831,0.00051317,0.00044015
0.46180000,0.00203909,0.00174963,0.00150127,0.00128815,0.00110529,0.00094839,0.00081376,0.00069825,0.00059913,0.00051408,0.00044110
0.46190000,0.00203531,0.00174709,0.00149968,0.00128732,0.00110502,0.00094854,0.00081422,0.00069892,0.00059994,0.00051499,0.00044206
0.46200000,0.00203153,0.00174455,0.00149810,0.00128648,0.00110474,0.00094868,0.00081467,0.00069959,0.00060076,0.00051589,0.00044302
0.46210000,0.00202775,0.00174201,0.00149653,0.00128564,0.00110447,0.00094883,0.00081512,0.00070026,0.00060158,0.00051680,0.00044398
0.46220000,0.00202399,0.00173947,0.00149495,0.00128480,0.00110419,0.00094897,0.00081557,0.00070093,0.00060239,0.00051771,0.00044494
0.46230000,0.00202023,0.00173694,0.00149337,0.00128396,0.00110392,0.00094912,0.00081603,0.00070160,0.00060321,0.00051863,0.00044590
0.46240000,0.00201647,0.00173441,0.00149180,0.00128312,0.00110364,0.00094926,0.00081648,0.00070227,0.00060403,0.00051954,0.00044687
0.46250000,0.00201273,0.00173188,0.00149022,0.00128228,0.00110336,0.00094940,0.00081693,0.00070294,0.00060485,0.00052046,0.00044783
0.46260000,0.00200898,0.00172936,0.00148865,0.00128145,0.00110308,0.00094955,0.00081738,0.00070361,0.00060568,0.00052137,0.00044880
0.46270000,0.00200525,0.00172684,0.00148708,0.00128061,0.00110281,0.00094969,0.00081783,0.00070428,0.00060650,0.00052229,0.00044977
0.46280000,0.00200152,0.00172432,0.00148551,0.00127977,0.00110253,0.00094983,0.00081828,0.00070496,0.00060732,0.00052321,0.00045075
0.46290000,0.00199780,0.00172180,0.00148394,0.00127893,0.00110225,0.00094997,0.00081874,0.00070563,0.00060815,0.00052413,0.00045172
0.46300000,0.00199408,0.00171929,0.00148237,0.00127809,0.00110197,0.00095012,0.00081919,0.00070630,0.00060897,0.00052505,0.00045270
0.46310000,0.00199037,0.00171678,0.00148080,0.00127726,0.00110169,0.00095026,0.00081964,0.00070697,0.00060980,0.00052598,0.00045368
0.46320000,0.00198667,0.00171428,0.00147923,0.00127642,0.00110141,0.00095040,0.00082009,0.00070765,0.00061062,0.00052690,0.00045466
0.46330000,0.00198297,0.00171177,0.00147767,0.00127558,0.00110113,0.00095054,0.00082054,0.00070832,0.00061145,0.00052783,0.00045564
0.46340000,0.00197928,0.00170928,0.00147611,0.00127474,0.00110085,0.00095068,0.00082099,0.00070900,0.00061228,0.00052876,0.00045663
0.46350000,0.00197559,0.00170678,0.00147454,0.00127391,0.00110057,0.00095082,0.00082144,0.00070967,0.00061311,0.00052968,0.00045761
0.46360000,0.00197191,0.00170429,0.00147298,0.00127307,0.00110029,0.00095096,0.00082189,0.00071035,0.00061394,0.00053062,0.00045860
0.46370000,0.00196824,0.00170180,0.00147142,0.00127223,0.00110001,0.00095110,0.00082234,0.00071102,0.00061477,0.00053155,0.00045959
0.46380000,0.00196457,0.00169931,0.00146986,0.00127139,0.00109972,0.00095123,0.00082280,0.00071170,0.00061560,0.00053248,0.00046058
0.46390000,0.00196091,0.00169682,0.00146830,0.00127056,0.00109944,0.00095137,0.00082325,0.00071237,0.00061643,0.00053341,0.00046158
0.46400000,0.00195726,0.00169434,0.00146674,0.00126972,0.00109916,0.00095151,0.00082370,0.00071305,0.00061727,0.00053435,0.00046257
0.46410000,0.00195361,0.00169186,0.00146519,0.00126888,0.00109888,0.00095165,0.00082415,0.00071373,0.00061810,0.00053529,0.00046357
0.46420000,0.00194997,0.00168939,0.00146363,0.00126804,0.00109859,0.00095179,0.00082460,0.00071440,0.00061894,0.00053623,0.00046457
0.46430000,0.00194633,0.00168692,0.00146208,0.00126721,0.00109831,0.00095192,0.00082505,0.00071508,0.00061977,0.00053717,0.00046557
0.46440000,0.00194270,0.00168445,0.00146052,0.00126637,0.00109803,0.00095206,0.00082550,0.00071576,0.00062061,0.00053811,0.00046658
0.46450000,0.00193908,0.00168198,0.00145897,0.00126553,0.00109774,0.00095220,0.00082595,0.00071644,0.00062145,0.00053905,0.00046758
0.46460000,0.00193546,0.00167952,0.00145742,0.00126470,0.00109746,0.00095233,0.00082640,0.00071712,0.00062229,0.00054000,0.00046859
0.46470000,0.00193185,0.00167706,0.00145587,0.00126386,0.00109717,0.00095247,0.00082685,0.00071780,0.00062313,0.00054094,0.00046960
0.46480000,0.00192824,0.00167460,0.00145432,0.00126302,0.00109689,0.00095260,0.00082730,0.00071847,0.00062397,0.00054189,0.00047061
0.46490000,0.00192464,0.00167215,0.00145278,0.00126219,0.00109660,0.00095274,0.00082775,0.00071915,0.00062481,0.00054284,0.00047162
0.46500000,0.00192105,0.00166969,0.00145123,0.00126135,0.00109631,0.00095287,0.00082820,0.00071983,0.00062565,0.00054379,0.00047264
0.46510000,0.00191746,0.00166725,0.00144968,0.00126051,0.00109603,0.00095300,0.00082864,0.00072051,0.00062649,0.00054474,0.00047366
0.46520000,0.00191388,0.00166480,0.00144814,0.00125968,0.00109574,0.00095314,0.00082909,0.00072119,0.00062734,0.00054569,0.00047468
0.46530000,0.00191030,0.00166236,0.00144660,0.00125884,0.00109545,0.00095327,0.00082954,0.00072187,0.00062818,0.00054665,0.00047570
0.46540000,0.00190673,0.00165992,0.00144506,0.00125800,0.00109516,0.00095340,0.00082999,0.00072256,0.00062903,0.00054760,0.00047672
0.46550000,0.00190317,0.00165748,0.00144351,0.00125717,0.00109488,0.00095354,0.00083044,0.00072324,0.00062987,0.00054856,0.00047775
0.46560000,0.00189961,0.00165505,0.00144197,0.00125633,0.00109459,0.00095367,0.00083089,0.00072392,0.00063072,0.00054952,0.00047877
0.46570000,0.00189606,0.00165262,0.00144044,0.00125549,0.00109430,0.00095380,0.00083134,0.00072460,0.00063157,0.00055048,0.00047980
0.46580000,0.00189251,0.00165019,0.00143890,0.00125466,0.00109401,0.00095393,0.00083179,0.00072528,0.00063242,0.00055144,0.00048083
0.46590000,0.00188897,0.00164777,0.00143736,0.00125382,0.00109372,0.00095406,0.00083224,0.00072597,0.00063327,0.00055240,0.00048187
0.46600000,0.00188544,0.00164535,0.00143583,0.00125299,0.00109343,0.00095419,0.00083268,0.00072665,0.00063412,0.00055337,0.00048290
0.46610000,0.00188191,0.00164293,0.00143429,0.00125215,0.00109314,0.00095432,0.00083313,0.00072733,0.00063497,0.00055433,0.00048394
0.46620000,0.00187839,0.00164051,0.00143276,0.00125132,0.00109285,0.00095445,0.00083358,0.00072802,0.00063582,0.00055530,0.00048498
0.46630000,0.00187487,0.00163810,0.00143123,0.00125048,0.00109256,0.00095458,0.00083403,0.00072870,0.00063667,0.00055627,0.00048602
0.46640000,0.00187136,0.00163569,0.00142970,0.00124964,0.00109227,0.00095471,0.00083448,0.00072939,0.00063753,0.00055724,0.00048706
0.46650000,0.00186786,0.00163328,0.00142817,0.00124881,0.00109198,0.00095484,0.00083493,0.00073007,0.00063838,0.00055821,0.00048811
0.46660000,0.00186436,0.00163088,0.00142664,0.00124797,0.00109168,0.00095497,0.00083537,0.00073076,0.00063924,0.00055919,0.00048916
0.46670000,0.00186087,0.00162848,0.00142511,0.00124714,0.00109139,0.00095510,0.00083582,0.00073144,0.00064010,0.00056016,0.00049021
0.46680000,0.00185738,0.00162608,0.00142358,0.00124630,0.00109110,0.00095522,0.00083627,0.00073213,0.00064095,0.00056114,0.00049126
0.46690000,0.00185390,0.00162369,0.00142206,0.00124547,0.00109081,0.00095535,0.00083672,0.00073281,0.00064181,0.00056211,0.00049231
0.46700000,0.00185043,0.00162129,0.00142053,0.00124463,0.00109051,0.00095548,0.00083716,0.00073350,0.00064267,0.00056309,0.00049337
0.46710000,0.00184696,0.00161890,0.00141901,0.00124380,0.00109022,0.00095560,0.00083761,0.00073419,0.00064353,0.00056407,0.00049442
0.46720000,0.00184350,0.00161652,0.00141749,0.00124296,0.00108993,0.00095573,0.00083806,0.00073487,0.00064439,0.00056505,0.00049548
0.46730000,0.00184004,0.00161414,0.00141597,0.00124213,0.00108963,0.00095586,0.00083850,0.00073556,0.00064526,0.00056604,0.00049654
0.46740000,0.00183659,0.00161176,0.00141445,0.00124129,0.00108934,0.00095598,0.00083895,0.00073625,0.00064612,0.00056702,0.00049761
0.46750000,0.00183314,0.00160938,0.00141293,0.00124046,0.00108904,0.00095611,0.00083940,0.00073694,0.00064698,0.00056801,0.00049867
0.46760000,0.00182970,0.00160700,0.00141141,0.00123962,0.00108875,0.00095623,0.00083985,0.00073763,0.00064785,0.00056900,0.00049974
0.46770000,0.00182627,0.00160463,0.00140989,0.00123879,0.00108845,0.00095636,0.00084029,0.00073831,0.00064871,0.00056998,0.00050081
0.46780000,0.00182284,0.00160226,0.00140838,0.00123795,0.00108815,0.00095648,0.00084074,0.00073900,0.00064958,0.00057097,0.00050188
0.46790000,0.00181942,0.00159990,0.00140686,0.00123712,0.00108786,0.00095660,0.00084118,0.00073969,0.00065045,0.00057197,0.00050296
0.46800000,0.00181600,0.00159754,0.00140535,0.00123629,0.00108756,0.00095673,0.00084163,0.00074038,0.00065131,0.00057296,0.00050403
0.46810000,0.00181259,0.00159518,0.00140384,0.00123545,0.00108726,0.00095685,0.00084208,0.00074107,0.00065218,0.00057395,0.00050511
0.46820000,0.00180919,0.00159282,0.00140233,0.00123462,0.00108697,0.00095697,0.00084252,0.00074176,0.00065305,0.00057495,0.00050619
0.46830000,0.00180579,0.00159046,0.00140082,0.00123378,0.00108667,0.00095709,0.00084297,0.00074245,0.00065392,0.00057595,0.00050727
0.46840000,0.00180239,0.00158811,0.00139931,0.00123295,0.00108637,0.00095721,0.00084341,0.00074314,0.00065479,0.00057695,0.00050836
0.46850000,0.00179901,0.00158577,0.00139780,0.00123212,0.00108607,0.00095734,0.00084386,0.00074384,0.00065567,0.00057795,0.00050944
0.46860000,0.00179562,0.00158342,0.00139629,0.00123128,0.00108577,0.00095746,0.00084431,0.00074453,0.00065654,0.00057895,0.00051053
0.46870000,0.00179225,0.00158108,0.00139479,0.00123045,0.00108547,0.00095758,0.00084475,0.00074522,0.00065741,0.00057996,0.00051162
0.46880000,0.00178888,0.00157874,0.00139328,0.00122962,0.00108517,0.00095770,0.00084520,0.00074591,0.00065829,0.00058096,0.00051272
0.46890000,0.00178551,0.00157640,0.00139178,0.00122878,0.00108487,0.00095782,0.00084564,0.00074660,0.00065917,0.00058197,0.00051381
0.46900000,0.00178215,0.00157407,0.00139028,0.00122795,0.00108457,0.00095794,0.00084609,0.00074730,0.00066004,0.00058298,0.00051491
0.46910000,0.00177880,0.00157174,0.00138878,0.00122712,0.00108427,0.00095806,0.00084653,0.00074799,0.00066092,0.00058398,0.00051601
0.46920000,0.00177545,0.00156941,0.00138728,0.00122628,0.00108397,0.00095817,0.00084698,0.00074868,0.00066180,0.00058500,0.00051711
0.46930000,0.00177211,0.00156708,0.00138578,0.00122545,0.00108367,0.00095829,0.00084742,0.00074938,0.00066268,0.00058601,0.00051821
0.46940000,0.00176877,0.00156476,0.00138428,0.00122462,0.00108337,0.00095841,0.00084787,0.00075007,0.00066356,0.00058702,0.00051931
0.46950000,0.00176544,0.00156244,0.00138278,0.00122378,0.00108307,0.00095853,0.00084831,0.00075077,0.00066444,0.00058804,0.00052042
0.46960000,0.00176212,0.00156013,0.00138129,0.00122295,0.00108276,0.00095865,0.00084876,0.00075146,0.00066532,0.00058906,0.00052153
0.46970000,0.00175880,0.00155781,0.00137979,0.00122212,0.00108246,0.00095876,0.00084920,0.00075216,0.00066620,0.00059007,0.00052264
0.46980000,0.00175549,0.00155550,0.00137830,0.00122129,0.00108216,0.00095888,0.00084964,0.00075285,0.00066709,0.00059109,0.00052376
0.46990000,0.00175218,0.00155319,0.00137681,0.00122045,0.00108185,0.00095899,0.00085009,0.00075355,0.00066797,0.00059212,0.00052487
0.47000000,0.00174887,0.00155089,0.00137532,0.00121962,0.00108155,0.00095911,0.00085053,0.00075425,0.00066886,0.00059314,0.00052599
0.47010000,0.00174558,0.00154859,0.00137383,0.00121879,0.00108125,0.00095923,0.00085098,0.00075494,0.00066975,0.00059416,0.00052711
0.47020000,0.00174229,0.00154629,0.00137234,0.00121796,0.00108094,0.00095934,0.00085142,0.00075564,0.00067063,0.00059519,0.00052823
0.47030000,0.00173900,0.00154399,0.00137085,0.00121712,0.00108064,0.00095946,0.00085186,0.00075634,0.00067152,0.00059622,0.00052936
0.47040000,0.00173572,0.00154170,0.00136936,0.00121629,0.00108033,0.00095957,0.00085231,0.00075703,0.00067241,0.00059725,0.00053049
0.47050000,0.00173245,0.00153941,0.00136788,0.00121546,0.00108003,0.00095968,0.00085275,0.00075773,0.00067330,0.00059828,0.00053161
0.47060000,0.00172918,0.00153712,0.00136639,0.00121463,0.00107972,0.00095980,0.00085319,0.00075843,0.00067419,0.00059931,0.00053274
0.47070000,0.00172591,0.00153483,0.00136491,0.00121380,0.00107941,0.00095991,0.00085364,0.00075913,0.00067508,0.00060034,0.00053388
0.47080000,0.00172266,0.00153255,0.00136343,0.00121296,0.00107911,0.00096002,0.00085408,0.00075983,0.00067598,0.00060138,0.00053501
0.47090000,0.00171940,0.00153027,0.00136194,0.00121213,0.00107880,0.00096013,0.00085452,0.00076053,0.00067687,0.00060242,0.00053615
0.47100000,0.00171616,0.00152800,0.00136046,0.00121130,0.00107849,0.00096025,0.00085496,0.00076123,0.00067776,0.00060345,0.00053729
0.47110000,0.00171291,0.00152572,0.00135899,0.00121047,0.00107819,0.00096036,0.00085541,0.00076193,0.00067866,0.00060449,0.00053843
0.47120000,0.00170968,0.00152345,0.00135751,0.00120964,0.00107788,0.00096047,0.00085585,0.00076263,0.00067956,0.00060553,0.00053958
0.47130000,0.00170645,0.00152118,0.00135603,0.00120881,0.00107757,0.00096058,0.00085629,0.00076333,0.00068045,0.00060658,0.00054072
0.47140000,0.00170322,0.00151892,0.00135455,0.00120798,0.00107726,0.00096069,0.00085673,0.00076403,0.00068135,0.00060762,0.00054187
0.47150000,0.00170000,0.00151665,0.00135308,0.00120715,0.00107695,0.00096080,0.00085718,0.00076473,0.00068225,0.00060867,0.00054302
0.47160000,0.00169679,0.00151439,0.00135161,0.00120632,0.00107664,0.00096091,0.00085762,0.00076543,0.00068315,0.00060972,0.00054417
0.47170000,0.00169358,0.00151214,0.00135013,0.00120549,0.00107633,0.00096102,0.00085806,0.00076613,0.00068405,0.00061076,0.00054533
0.47180000,0.00169038,0.00150988,0.00134866,0.00120465,0.00107602,0.00096113,0.00085850,0.00076683,0.00068495,0.00061181,0.00054649
0.47190000,0.00168718,0.00150763,0.00134719,0.00120382,0.00107571,0.00096124,0.00085894,0.00076754,0.00068585,0.00061287,0.00054765
0.47200000,0.00168399,0.00150538,0.00134572,0.00120299,0.00107540,0.00096135,0.00085938,0.00076824,0.00068676,0.00061392,0.00054881
0.47210000,0.00168080,0.00150314,0.00134425,0.00120216,0.00107509,0.00096145,0.00085983,0.00076894,0.00068766,0.00061498,0.00054997
0.47220000,0.00167762,0.00150090,0.00134279,0.00120133,0.00107478,0.00096156,0.00086027,0.00076964,0.00068857,0.00061603,0.00055114
0.47230000,0.00167445,0.00149866,0.00134132,0.00120050,0.00107447,0.00096167,0.00086071,0.00077035,0.00068947,0.00061709,0.00055231
0.47240000,0.00167127,0.00149642,0.00133986,0.00119967,0.00107416,0.00096177,0.00086115,0.00077105,0.00069038,0.00061815,0.00055348
0.47250000,0.00166811,0.00149418,0.00133839,0.00119884,0.00107385,0.00096188,0.00086159,0.00077176,0.00069129,0.00061921,0.00055465
0.47260000,0.00166495,0.00149195,0.00133693,0.00119801,0.00107353,0.00096199,0.00086203,0.00077246,0.00069220,0.00062027,0.00055582
0.47270000,0.00166180,0.00148972,0.00133547,0.00119718,0.00107322,0.00096209,0.00086247,0.00077317,0.00069311,0.00062134,0.00055700
0.47280000,0.00165865,0.00148750,0.00133401,0.00119636,0.00107291,0.00096220,0.00086291,0.00077387,0.00069402,0.00062240,0.00055818
0.47290000,0.00165550,0.00148527,0.00133255,0.00119553,0.00107259,0.00096230,0.00086335,0.00077458,0.00069493,0.00062347,0.00055936
0.47300000,0.00165237,0.00148305,0.00133109,0.00119470,0.00107228,0.00096241,0.00086379,0.00077528,0.00069584,0.00062454,0.00056055
0.47310000,0.00164923,0.00148084,0.00132963,0.00119387,0.00107197,0.00096251,0.00086423,0.00077599,0.00069675,0.00062561,0.00056173
0.47320000,0.00164611,0.00147862,0.00132818,0.00119304,0.00107165,0.00096261,0.00086467,0.00077669,0.00069767,0.00062668,0.00056292
0.47330000,0.00164298,0.00147641,0.00132672,0.00119221,0.00107134,0.00096272,0.00086511,0.00077740,0.00069858,0.00062776,0.00056411
0.47340000,0.00163987,0.00147420,0.00132527,0.00119138,0.00107102,0.00096282,0.00086555,0.00077811,0.00069950,0.00062883,0.00056530
0.47350000,0.00163676,0.00147199,0.00132381,0.00119055,0.00107071,0.00096292,0.00086599,0.00077882,0.00070042,0.00062991,0.00056650
0.47360000,0.00163365,0.00146979,0.00132236,0.00118972,0.00107039,0.00096303,0.00086643,0.00077952,0.00070133,0.00063099,0.00056770
0.47370000,0.00163055,0.00146759,0.00132091,0.00118890,0.00107007,0.00096313,0.00086687,0.00078023,0.00070225,0.00063207,0.00056890
0.47380000,0.00162745,0.00146539,0.00131946,0.00118807,0.00106976,0.00096323,0.00086731,0.00078094,0.00070317,0.00063315,0.00057010
0.47390000,0.00162436,0.00146319,0.00131801,0.00118724,0.00106944,0.00096333,0.00086775,0.00078165,0.00070409,0.00063423,0.00057130
0.47400000,0.00162128,0.00146100,0.00131657,0.00118641,0.00106912,0.00096343,0.00086819,0.00078236,0.00070501,0.00063532,0.00057251
0.47410000,0.00161820,0.00145881,0.00131512,0.00118558,0.00106881,0.00096353,0.00086863,0.00078307,0.00070594,0.00063640,0.00057372
0.47420000,0.00161512,0.00145662,0.00131367,0.00118476,0.00106849,0.00096363,0.00086906,0.00078378,0.00070686,0.00063749,0.00057493
0.47430000,0.00161205,0.00145444,0.00131223,0.00118393,0.00106817,0.00096373,0.00086950,0.00078449,0.00070778,0.00063858,0.00057614
0.47440000,0.00160899,0.00145226,0.00131079,0.00118310,0.00106785,0.00096383,0.00086994,0.00078520,0.00070871,0.00063967,0.00057736
0.47450000,0.00160593,0.00145008,0.00130935,0.00118227,0.00106753,0.00096393,0.00087038,0.00078591,0.00070964,0.00064076,0.00057858
0.47460000,0.00160288,0.00144790,0.00130790,0.00118145,0.00106721,0.00096403,0.00087082,0.00078662,0.00071056,0.00064186,0.00057980
0.47470000,0.00159983,0.00144573,0.00130646,0.00118062,0.00106689,0.00096412,0.00087125,0.00078733,0.00071149,0.00064295,0.00058102
0.47480000,0.00159679,0.00144355,0.00130503,0.00117979,0.00106657,0.00096422,0.00087169,0.00078804,0.00071242,0.00064405,0.00058225
0.47490000,0.00159375,0.00144139,0.00130359,0.00117896,0.00106625,0.00096432,0.00087213,0.00078875,0.00071335,0.00064515,0.00058347
0.47500000,0.00159072,0.00143922,0.00130215,0.00117814,0.00106593,0.00096442,0.00087257,0.00078947,0.00071428,0.00064625,0.00058470
0.47510000,0.00158769,0.00143706,0.00130072,0.00117731,0.00106561,0.00096451,0.00087300,0.00079018,0.00071521,0.00064735,0.00058594
0.47520000,0.00158467,0.00143490,0.00129928,0.00117648,0.00106529,0.00096461,0.00087344,0.00079089,0.00071614,0.00064846,0.00058717
0.47530000,0.00158165,0.00143274,0.00129785,0.00117566,0.00106497,0.00096470,0.00087388,0.00079160,0.00071708,0.00064956,0.00058841
